x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y
-13.58721281,-236.0947023,39.20326237,3.261944167,4.859470515,489.6816991,-311.0070396,27.46192207,59591.19356,19.29801053,13.29719752,5.745692801,5000.651805,118.5091614,19.7259395,35.53794224,215.2721547,10.82205023,345.4571695,-5.810642646,0
-14.09892961,-191.0446124,36.93730272,5.730696266,4.645040409,658.60169,-362.5033497,,60084.55336,38.57167049,13.22458798,4.04179096,4640.521178,109.308041,10.73422337,42.64703669,217.8897065,11.1623432,212.7868101,-4.091638543,0
-12.01632635,-212.8770453,44.5282118,4.257394536,5.154502604,803.1719437,-373.1012825,18.40870802,68509.70074,25.84104473,12.73253181,4.342464625,4492.913327,118.2268588,20.88816164,39.04311639,171.015633,10.33054108,182.2420971,-4.606698902,0
-14.09330076,-288.2255014,56.62230421,3.517481517,5.328232629,172.220537,-441.1837584,17.42645618,93487.32746,21.55525858,11.81213471,10.94186325,4966.510219,85.40916375,27.93827893,40.53203224,167.45573,10.44888318,221.8237947,-5.902450502,0
-12.56609282,-239.1443916,43.46613042,5.660223303,5.377950992,715.8858097,-353.1397793,20.20617708,60584.09214,28.79970912,14.2956969,4.068755311,5643.4625,123.865743,18.0181793,47.17790418,194.3929442,6.833256759,137.4896502,-5.353863239,0
-16.16433755,-366.991359,60.82570815,4.9713411,3.603787599,1247.658402,-237.0244619,9.276669996,32461.82702,18.02056178,11.70603205,5.74180736,5498.88334,90.58118127,20.55187974,27.41864549,231.877594,11.8120016,257.025776,-3.434920156,1
-24.75957755,-163.1391447,20.02167402,3.462061203,6.646044928,548.6337387,-374.2490001,26.66200561,53652.90295,39.10748684,7.580893308,1.883415945,5301.520463,105.2408228,-0.097515933,31.52172331,154.9661008,10.59655653,272.6250005,-5.023098881,1
-17.91755274,-310.3535412,40.75657135,3.080696419,3.534205783,664.3187319,-402.6303778,14.40498479,76512.43261,25.1133954,10.04279647,5.06738719,3427.444053,,22.45075454,47.76275133,175.9332034,10.54866063,327.1296793,,0
-16.41666593,-224.5405381,55.91687477,6.380781792,4.313433196,422.3031674,-262.3145002,19.07759275,63721.89777,34.56092949,11.95996166,4.027939735,7452.900077,111.0708682,19.73340913,42.14280232,211.5072589,13.75233968,285.3346854,-5.947499918,0
-15.29208238,-191.188572,36.27835387,4.360428242,6.124556233,799.975251,-380.9183937,21.32699267,71685.29937,32.9827597,15.1373951,1.666782891,7185.451605,105.8185673,13.37537844,21.96026303,174.0518119,12.75807816,317.6438218,-4.395579336,0
-19.62322425,-274.4249272,42.80258417,4.59169673,5.10963075,629.8846728,-239.3808139,11.59602645,55262.36667,21.96399971,12.83566869,5.215989773,3999.188233,109.0567065,20.56717585,37.90723568,156.6683635,8.357819066,195.0420214,-5.628431097,0
-15.16132151,-243.0964214,43.91238001,4.302378439,5.094388238,845.693536,-322.1051194,12.04196668,55731.64701,19.24631912,9.53398202,5.334723719,6302.950468,105.6105639,19.43128255,49.12155717,223.7162036,7.930770016,212.5607081,-4.656882279,0
-13.33457391,-42.60904617,61.60316553,5.920684248,5.849205651,1205.720287,-192.5100828,20.96533496,49847.07117,29.92573792,11.881194,3.233308219,5305.067689,153.2303955,21.32659977,51.46459445,191.04297,9.343533846,223.1171156,-4.511393378,0
-16.65211515,-179.8473512,55.00869493,,5.989043438,691.5213615,-246.8014464,13.53499272,61596.65683,22.15639626,10.93258215,6.949312341,4458.553717,102.2797827,23.50657192,38.97818539,216.6426897,11.04844991,252.2436839,-5.115564432,0
-20.07662056,-240.1857785,39.77125235,4.56048297,5.770159375,492.1157786,-173.0458586,19.84823204,48919.55161,31.41603412,11.26183547,4.186013736,6350.86447,108.3330263,15.4584561,26.22527341,152.154027,12.58926901,198.0925763,-3.867343735,0
-11.57660896,-113.4881794,64.77609339,6.496761057,4.482729145,740.2908476,-227.9937842,18.8509493,61648.3478,25.02128043,15.29996411,5.080448268,5327.749697,115.7305108,26.07688987,39.48703342,212.6189842,9.435580948,310.6943661,-5.567541011,0
-19.4382222,-249.9872902,45.6450639,5.349378159,,571.6528056,-215.2313112,19.00566814,40919.22438,18.2485358,15.73245016,4.49560981,5231.7667,117.1462216,18.6548254,19.88733504,261.9940209,10.11140507,231.2009675,-3.95998104,0
-15.88242207,-315.2277444,31.77965885,3.93760737,3.742335564,389.8796648,-475.7353241,,80129.77887,38.52060842,10.70316237,2.167691668,4808.608197,80.642548,10.30871967,40.10046701,264.7978611,11.78378885,193.6521276,-3.442452332,0
,-112.8207518,47.20841411,5.612701878,5.762855762,882.6300504,-519.7313299,26.51725795,-2301.76307,22.15860648,12.65939286,4.680274855,5267.506532,188.1979403,9.221621742,42.98294196,143.1668014,9.560068432,260.8172428,-5.819821565,1
-17.4069287,-312.7228815,32.06401604,4.249586777,4.439256243,904.9888424,-230.2248559,12.90832403,47271.6975,36.60093831,12.56312246,2.270252887,4259.726954,152.9758941,14.34236402,39.49532032,246.2957719,6.765230629,320.0267804,-4.176630501,0
-17.48673617,-196.3605557,58.65345029,4.653845415,4.59002746,631.1927477,-241.2777803,14.18645478,51411.09886,19.98629692,16.24418965,2.853837725,4381.250359,110.4771134,20.93567128,36.10337506,225.1336673,8.792616316,244.0235095,-7.220066009,0
-15.35316485,-224.0638618,37.76875117,5.106376219,6.07014512,834.8065098,-309.0913099,18.29398956,49010.50831,30.94887212,11.48978037,1.914548369,2428.314564,83.42344268,5.768366792,53.67373266,218.8708248,9.420954738,259.9282564,-7.417053984,1
-18.5456446,-250.3020026,53.17800394,5.225132872,6.268901273,890.0746594,-343.8499857,11.3227838,72585.00522,28.03650332,12.18895376,0.792821304,4001.755133,99.93518902,16.89458544,29.11397326,234.5828636,10.26842194,184.2987547,-5.331621243,0
-9.332063185,-315.5752959,33.06951777,5.907272553,6.835313263,849.5180762,-324.5881612,15.38654794,58891.19121,19.0504188,8.771577013,5.910242427,4940.292491,151.0414143,23.72392837,41.67977967,177.8024965,14.34859085,296.4480107,-4.367636417,0
-14.90640319,-370.2860211,56.71440647,5.078583219,4.290492924,1056.281932,-231.8646539,14.75645801,63403.33152,28.17567296,10.96724694,2.053364697,,87.05736022,14.34531864,,217.7387267,8.857073456,229.6023758,-6.593651422,1
-10.70614904,-213.7424264,60.38019308,5.084690213,5.253750672,555.3530164,-428.862519,27.15630019,95022.35736,39.09493224,15.42947692,1.52559923,5280.729108,88.47136804,12.06456996,37.02858464,220.6390446,9.011763957,302.9625504,-4.100997834,0
-11.7019911,-320.6768009,45.75905696,5.210000968,5.038648465,721.1589423,-285.2827413,1.835083592,66210.91324,23.99834708,12.7674247,6.872692161,4829.90223,118.8107991,25.52239603,29.49380894,177.3368151,8.833530208,253.6374564,-5.344802888,0
-14.92689727,-149.6746845,55.35839132,2.700653941,5.826121066,567.796659,-314.5488262,22.47383252,69615.46082,16.60925856,14.43388128,2.070961301,4880.609649,52.93231144,16.57483977,29.70383009,175.1380582,9.864010024,282.1839207,-5.776056257,0
-13.47650166,-208.7409592,63.45145481,4.430845429,5.074297601,818.1790641,-323.9139971,15.79039112,74278.08,23.4962017,9.150565081,4.538715404,5195.753445,108.2447549,24.04700271,31.66789366,159.1707526,5.666688317,217.0117517,-5.111880086,0
-13.58694318,-331.20824,45.94395041,4.145398421,6.565003341,692.3795358,-261.3401398,11.21519941,63532.36753,21.29796364,11.51956483,4.689133566,5243.485369,,19.57684141,45.39924805,107.2627536,11.37224566,295.1957775,-6.58853654,0
-15.99507237,-255.0619216,31.11119343,3.852591595,3.615589501,955.8606181,-297.6645324,18.93105504,42634.63369,27.1014314,13.46785029,4.472962934,5359.336089,161.6801159,21.96664905,31.19746923,208.6561546,7.801825024,328.8009199,-4.303888112,1
-22.28724221,-434.3286476,59.70391895,4.646774019,4.273362488,874.7392906,-441.2805164,22.17884626,6273.483831,37.6065267,12.13307102,6.4373544,4934.54876,172.6701115,16.28385443,48.09232761,232.2636205,11.11172777,219.9753714,-4.902447727,1
-16.74878603,-313.7596441,21.60235528,6.729982385,4.409590853,411.7522447,-350.7198833,28.25906948,39887.99589,39.70778608,12.85895747,4.359489349,6059.589855,188.7479026,4.403050528,40.28548949,150.2652314,7.041420364,246.2429418,-5.873735002,1
-17.27689505,-277.2942212,38.72911705,4.282520722,4.656810631,1197.263657,-303.5091605,12.14328939,42224.52511,23.03947927,10.75382952,3.880218853,4660.42746,166.0358249,23.9504497,36.35153878,188.6884568,8.987134011,295.9701169,-5.105719035,0
-13.96656171,-266.93276,37.51785791,4.796315746,4.401860295,637.1420376,-192.6020303,21.01507672,45541.07839,25.59660302,13.61813157,6.132710791,6748.942661,69.92606957,18.29429814,42.92063059,194.6188149,10.2506393,273.9354877,-5.819994247,1
-15.15572204,-165.9561014,65.01918769,6.860342681,4.657979995,621.9445354,-341.4285157,14.89717392,91900.60715,39.22479482,10.47980579,4.440868525,5647.181988,83.18442559,18.66982648,34.05396991,196.1338147,9.180929158,281.1706247,-5.024084518,0
-7.768902315,-323.6921497,34.38263715,6.022087347,3.710509687,976.662561,-382.4769976,15.12123594,62678.2474,25.32888675,19.09665113,5.814177696,,150.1495606,17.35478089,29.51376104,169.4011467,12.23190953,224.9020373,-5.3626697,0
-11.75693008,-232.7573689,26.62005038,5.248399609,3.9429582,990.0555735,-329.7686907,17.27559719,34239.76125,24.28282167,16.04438905,4.34640833,3860.555536,168.5325476,20.73739746,33.03029856,116.9760165,9.307079064,283.229251,-5.13147577,0
-15.84937579,-194.0740312,45.34783979,5.170594875,4.388016985,1213.783363,-359.7723838,10.38010058,57901.69444,26.99903178,16.12425804,2.476169835,4639.350404,140.2754599,22.40768769,48.95158049,261.4621423,9.745135181,252.4109261,-5.192323922,0
-16.26699019,-199.5021089,46.47613599,5.211597151,5.947329722,570.1491894,-211.9882659,17.40318859,46037.15775,43.50908323,12.84497414,6.150608377,5842.616324,147.0796329,15.16060208,38.48228086,196.4024806,13.50390985,204.7727634,-4.876367087,0
-20.24955043,-217.1233329,56.18931822,5.312232946,4.989578541,292.6074262,-447.8878372,21.68650266,81733.09378,27.18333945,6.002987623,5.233008218,4819.190294,69.61541544,16.60729372,48.59277395,176.8548661,11.09691587,235.819318,-3.352750672,0
-14.43519412,-239.4858528,63.26179352,4.372867465,7.417955123,240.2196132,-250.1859712,16.03980977,63345.84315,26.06686494,9.48604024,8.137089392,4899.305596,105.8557252,25.74309426,52.7170559,189.6509036,9.027972581,306.2328832,-4.083536571,0
-17.56392277,-425.2680007,37.80250012,4.453575689,3.438670924,892.9379856,-289.0939254,5.909647215,21358.68542,29.8077177,14.52704671,8.386483634,5226.200919,143.7533478,19.22570427,41.73498899,241.6524252,9.726570568,247.411189,-4.490161782,1
-18.26414574,-215.7744343,52.32940959,5.703203602,4.772624441,428.085264,-234.4105391,15.65385601,66780.26613,25.38169326,10.08030374,3.483184583,3345.390335,85.66965067,17.82961532,47.25039614,152.8572355,10.76656199,,-2.570809549,0
-14.03068548,-187.7501325,62.09350651,6.539840125,6.625064458,944.8315923,-257.0199064,11.4631934,75058.30817,30.32503996,12.24055807,5.687551417,6282.027575,124.7949277,23.20542124,46.79020324,203.1030027,10.96100826,253.3625803,-5.061403074,0
-19.06320499,-184.3527295,44.96267197,3.73521948,3.678320317,835.3702909,-149.3230222,13.902242,36499.70225,21.52111201,14.98399659,3.702480186,4225.39443,120.8570835,18.40329502,53.18070401,225.7050838,10.10898838,241.6787426,-5.35418339,0
-18.97807671,-294.3462656,24.07456661,5.718088475,4.791501812,876.2432642,-317.8777341,14.49522013,51858.38935,45.05504924,14.11293404,4.082800188,4656.156974,168.3329844,12.99310613,37.1636742,163.9132909,9.409921164,250.6213521,-5.992203003,0
-11.73535789,-216.7759738,39.21163905,3.956402809,2.957986726,980.303824,-419.2815649,15.33363118,33658.0895,34.04459499,16.16644142,0.388875332,6526.174531,135.9790393,-5.885463235,32.24901001,159.8280305,11.83815011,178.5288146,-5.473935233,1
-13.51878729,-225.931085,34.90398228,4.317450408,4.758303139,921.723938,-324.6049132,11.69656274,51950.74927,36.44517653,12.70500791,3.436076888,5899.376759,143.6646214,17.22547744,44.05511608,176.393608,9.110235761,241.6869462,-7.156659269,0
-14.81683018,-202.4792502,62.92907427,6.923570137,4.498894504,711.5398592,-202.4828449,15.58357868,65596.46184,37.00494572,10.60245322,3.389794926,5691.14121,125.4079005,19.82650533,38.64591267,154.0727402,6.777107909,259.596407,-4.813175387,0
-18.89746859,-214.0001593,24.53196952,6.38220937,5.965014102,712.4134648,-355.2470729,19.55988173,29434.8354,31.74795481,13.55598109,1.928942979,3787.610773,127.5683232,-0.762418172,,179.3200198,8.933076193,322.6631846,-3.880376016,1
-14.29851703,-153.520277,39.95211082,5.757413105,6.209533349,673.7856637,-213.4030912,23.16039623,26136.18942,33.3499309,15.65782587,3.113820366,5631.636178,129.066476,8.657165828,32.13171543,216.2180501,9.084909643,245.1971039,-5.24894655,0
-13.05662901,-148.7507694,59.87496092,6.436557338,,1120.959734,-226.5379262,18.70217341,54988.24334,36.71808535,10.50538037,0.878785361,2281.939328,132.9631401,12.09652947,39.95691024,218.8025709,11.8365032,268.3665944,-3.830797988,0
-20.0576749,-251.1011894,41.66965573,4.706368438,5.431079787,506.6123763,-309.5329936,23.45644225,84228.26264,24.32298672,15.15933607,5.337058935,5650.13473,100.8247056,21.63512953,40.82235059,141.3646713,7.414220543,222.7599788,-4.705849846,0
-11.25147025,-57.21759614,58.48496795,6.444887587,4.000030329,,-201.7364482,20.37631932,38370.73954,37.1473645,13.56290202,4.062176565,4620.562826,100.7995976,12.14978829,41.31224159,158.6112621,10.50743309,212.6894905,-5.783363776,0
-18.68071928,-418.3596062,63.88783506,4.179800031,5.633142095,1069.300563,-424.8862963,18.29850423,21807.92696,32.3468198,16.25447642,6.247292793,4640.869199,182.6086747,18.08453921,30.68107025,260.6764282,7.658782143,210.6748454,-4.370790718,1
-15.69377661,-199.0616608,41.47855633,6.191603635,4.479222398,,-285.2259402,14.53981508,46194.72707,25.18005383,12.5104946,4.796069165,6497.52956,93.10362299,9.342263814,43.32280481,253.9136347,11.69664024,325.9929987,-4.53316912,1
-18.58522098,-223.2280844,44.41349805,3.325612933,4.707757487,1065.667546,-372.6093324,16.32233481,76704.31545,29.35480301,10.38372263,2.514578548,3077.222564,120.4169197,21.62344148,34.31492962,159.3589225,15.11365717,140.2405632,-3.654557749,0
-10.35428915,-149.8326116,18.91280352,4.18890784,5.789428325,558.8739036,-345.1818738,26.89478861,46246.04088,29.22843814,14.97347477,3.21018975,5652.526122,140.1784847,5.906163717,,175.9447741,7.955987146,295.2210291,-4.433470912,1
-14.34832582,-199.4615669,52.69569011,6.206331383,3.602820296,1064.210082,-303.3714948,13.88831885,59069.54583,28.32565047,14.62646592,3.0192749,6370.87048,139.729683,22.05166837,44.78480171,162.7480185,6.367323466,304.1517626,-5.198118667,0
-14.56103247,-440.3388875,60.62619115,6.420461061,3.0107392,1124.561901,-161.2684284,5.777502432,25508.71552,16.32651549,13.40079889,6.056790185,5429.167218,121.7295515,20.36850937,35.73151664,269.5235586,8.66890398,283.1163195,-3.590930634,1
-13.26410843,-170.0432156,74.73308829,4.319502209,4.04728984,474.9235624,,20.49018901,75692.23223,27.31261353,10.97418685,4.135849521,4169.886712,89.83175179,21.10717413,35.43873938,183.0737232,8.766268417,291.5232306,-3.917529521,0
-16.00871301,-229.8952458,36.11893546,3.842451492,5.23143869,796.2265987,-432.6533571,17.63699609,59860.91222,18.17964811,7.640046131,3.141010688,5246.942149,98.40442329,20.0290957,48.48540008,159.0679625,8.280098057,275.3684913,,0
-10.88220681,-186.6211515,47.13733471,4.059190171,4.411975816,790.2864478,-323.7842981,19.54686162,72893.24906,28.30549566,13.0456769,4.623340995,5759.578336,101.9478395,19.87930482,34.31148277,232.0795685,8.502646833,282.0151786,-4.378997993,0
-15.79769444,-254.0604531,50.9060032,6.549509036,6.611822246,346.0728013,-437.3022747,21.27668955,85277.16622,24.4983502,15.34506223,5.867783739,5827.506991,82.92058425,22.06672269,34.66190965,218.2383516,9.806140723,324.4169906,-5.234221791,0
-18.21839205,-358.0705461,58.86481815,4.542914908,5.502454834,978.92591,-344.1974515,23.11583897,35289.99111,27.7996662,11.26568536,3.848255905,3852.595487,162.4101765,13.49691148,43.52604837,232.513436,9.871987596,273.9763145,-4.494096635,1
-13.77516807,-209.4210991,44.79150227,5.037905306,4.823821104,748.59718,-361.1183065,18.83158822,71199.57988,38.26260809,15.68517728,4.635482326,4311.687189,146.7022118,,41.18807849,154.4913323,9.368776337,268.1727798,-4.798335303,0
-15.94395871,-176.9772746,39.37834974,4.563749358,5.481779901,758.4881581,-461.2572566,13.00163216,79314.37465,42.53669953,13.64668693,4.658461593,4467.430294,96.75222052,9.734268827,47.73304518,214.0672346,8.413164368,237.1519978,-4.714430765,0
-18.97524598,-263.7903251,32.13526044,5.065422205,4.600374109,743.6408408,-377.8388866,18.4479624,35205.37772,29.80422402,13.68150477,6.564454116,5698.530546,162.2250945,15.9617058,42.58238959,181.4417259,9.666708415,217.7541388,-5.437868992,1
-19.36616578,-478.0055437,41.66189928,5.810309311,3.389347819,847.63171,-232.6459493,14.91500651,32020.28277,29.47331764,16.7323157,4.753368878,6533.495938,130.5841258,17.00522772,47.7621873,135.8330872,10.72608479,248.0348968,-3.870234939,1
-13.44811759,-324.0031918,35.18701379,4.510899899,4.113760581,830.1701799,-377.2911171,17.84612124,33498.3565,34.88823743,12.35566553,4.374279991,5418.438083,132.2422622,10.53022774,50.8421115,206.3995426,9.673747016,254.5213776,-5.146776164,1
-15.21415046,-165.9507753,50.95379745,3.838405883,3.481654958,972.9056986,-293.39575,20.70624796,58870.98376,25.75218294,22.42877736,3.000808022,4088.469052,120.3654572,17.09150615,44.70141471,157.2598014,10.13477043,274.7975781,-5.120895057,0
-13.75409987,-215.9607437,43.40163244,4.810669878,5.732619271,520.8977292,-372.5410668,20.49323772,63332.011,28.05117438,15.53565609,4.394707506,5622.26447,87.16180748,16.10596576,29.27018985,119.7465096,9.173480118,216.6310833,-4.62323203,0
-13.68990533,-306.9212836,34.56568383,5.633661238,5.179278464,714.6172628,-418.2731849,23.15026274,48905.30283,37.69848057,12.41954369,3.810394245,5855.325694,162.0311759,13.86268505,17.24795346,211.2222617,11.63600236,217.028728,-3.617426188,1
-16.15748676,-172.3746485,45.21141644,4.8898092,4.564625402,683.3062361,-347.2146003,24.28390647,60876.97298,27.36891454,9.606549345,3.934159272,5592.421409,123.2683333,20.34881717,52.68179011,223.5002162,7.827162404,296.7840189,-5.04244977,0
-17.70251107,-248.1144769,34.83202732,6.141040947,4.050013517,733.5482729,-435.5530578,14.28881059,73090.7923,42.79066736,14.73343546,2.620667303,3548.332499,101.1235435,9.459057877,40.99998716,,9.684482387,201.6597597,,0
-19.93830832,-309.3863385,55.61539758,5.931038264,3.289699156,870.9046833,-364.312697,20.30050801,25119.38541,31.29288116,9.569414814,3.730860637,5875.588864,148.5204032,8.226237865,36.44791545,147.9269578,8.32979036,251.680586,-6.250205832,1
-19.38523234,-152.8187735,53.49856546,6.179762906,6.004522845,624.272213,-407.8535631,27.2612485,81761.23743,33.18757134,13.97901155,3.83703617,7197.172868,94.93717206,19.56791606,44.80045067,271.2816317,9.864729763,174.2655911,-5.777643613,0
-13.37425892,-235.3652773,58.06137099,4.996488034,3.449879765,1046.025764,-433.1336712,18.72879112,-272.9796669,25.57042747,12.03780355,4.056137973,5636.034569,117.7815838,9.856499729,48.61608449,215.0088234,7.764679757,212.7875255,-4.828892753,1
-10.85039103,-161.1032768,39.40720739,4.920299402,4.074729843,939.7751042,-289.625255,19.92323014,42701.05904,28.40809349,14.48576944,3.399418506,3948.917771,128.9233417,14.83963527,32.85234622,241.9354239,12.23094197,248.4318067,-3.657367501,0
-10.13398331,-116.6745251,54.52784319,4.927251613,,998.379059,-198.3822034,21.68222769,31174.43953,16.88336034,11.60880793,3.325683167,4512.256525,128.9646565,20.026249,44.39402565,266.9616474,9.16912639,283.8344697,-3.986391789,0
-14.12256021,-248.7433964,59.75260566,5.559745382,5.325244054,587.9869317,-310.8001169,12.05859019,72524.13491,34.51147736,10.96359281,3.560433621,5239.866543,97.52466056,21.35701047,38.34034753,171.4128348,8.984552491,171.9825529,-4.726993443,0
-13.67490866,-284.1824314,43.70081917,6.458848131,4.564502126,349.5683144,-518.0556225,17.38805405,103687.3505,24.68051396,13.91699904,5.108511688,5231.261722,54.58831011,18.26765439,31.81653028,208.8188832,10.25906736,214.9002008,-3.545624885,0
-16.19718084,-193.1749411,30.19256223,4.099574814,4.298434349,571.871762,-477.4830991,23.44876171,58594.89577,33.19960017,10.19082971,2.623628727,5188.436723,86.67006351,7.874081796,40.70046063,206.6300256,8.302533861,258.057667,-5.832341288,0
-15.4741521,-152.5345854,47.86220506,5.319283759,5.814902952,989.7394405,-228.4730279,18.54843012,48811.91839,26.23785184,13.23698523,2.381361461,5259.775337,128.3988135,18.45479161,37.56987152,237.8037059,9.183475742,296.1619748,-6.597523835,0
-14.86425063,-235.0365483,41.224888,3.869821297,3.904415394,670.6661377,-350.6024986,18.69994645,62347.79261,22.12493225,11.41331451,5.862403181,5391.597929,117.1672379,21.27484078,44.12469044,184.4506064,9.727595463,173.2909705,-5.820720719,0
-17.13340558,-234.7107662,55.5758448,6.680304378,5.124606081,647.4316942,-197.0374143,10.82601128,0,28.99898363,10.29432484,6.093633664,4271.799392,131.8255998,23.706897,35.58648624,184.9181763,6.760281509,358.0129497,-5.816669426,0
-17.29579063,-127.5076322,51.85376208,5.648975397,4.060332785,797.9531672,-407.5562099,20.00041251,65721.50812,15.25690531,11.72083475,7.023284126,5181.249766,117.1560146,23.94338981,39.85054526,263.1260285,7.251647092,220.5785219,-5.024643012,0
-18.91333929,-190.2996238,16.22883382,6.897686466,3.802700964,1024.031837,-336.9287957,20.10484822,32159.16149,35.83330467,9.879750347,4.180855068,6041.167849,178.1234736,13.76087555,34.83348738,156.4444288,7.636007863,208.1410232,-3.885768415,0
-22.33811614,-258.6282699,30.13890173,5.193476569,5.582066306,726.8846129,-381.9649357,19.99326771,48139.8488,40.20965456,13.45474594,2.401416919,,116.9015746,7.874165868,33.38756321,225.702255,11.10508191,218.2574811,-4.657370334,0
-14.55100048,-200.5178015,64.47371752,6.046981693,5.135206343,369.6905326,-354.4709484,20.23256228,81790.77938,23.21434189,12.08171884,5.015036917,2732.276063,71.30828316,20.78500424,38.17862084,250.6138215,11.5761284,266.8379512,-4.49014776,0
-16.07494327,-225.8146303,51.14330775,5.068104617,3.895306372,995.7251035,-237.944367,19.92734564,55194.2627,4.523010947,17.15358505,5.1884546,2814.991723,130.9144499,30.90940182,49.72420136,114.7399113,10.58965988,287.9881525,-3.610651446,0
-15.44148397,-303.3793184,14.18141626,5.194895803,5.422165755,986.6604254,-443.4851555,24.90310366,60709.66993,17.22329646,15.13480537,3.325466102,4659.212706,140.4929477,18.55795023,43.73926236,299.5272215,12.91067455,209.8077285,-3.513472865,0
-11.49594135,-173.036437,70.30373956,4.677729696,5.627338976,866.3635387,-282.94734,16.46676549,71269.02245,24.52103728,13.64312077,1.858152567,5944.370356,95.71140542,18.39006217,42.4180498,174.406513,11.89921799,233.9849832,-3.791131115,0
-18.16050302,-311.4660953,23.74208816,3.772949035,5.87899998,422.9359082,-491.01882,29.85870647,62157.07588,59.28048751,12.56701484,1.986049217,4059.536669,,0.344391764,31.1977778,134.1256485,11.3819653,216.8447082,-4.735984652,1
-11.50838308,-343.3784229,35.82817412,4.540973194,7.083184691,,-247.0215519,16.17900248,53616.75837,30.77311735,17.51859852,3.565763414,5988.531929,,12.19522854,38.00748336,244.5071757,10.03242578,239.3381038,-3.528563486,1
-15.64244296,-61.2253002,74.17757742,5.02313352,6.076606274,621.0089199,-373.9863953,18.84996511,89889.32949,26.10663032,11.50199073,2.914160655,5749.934327,47.10364287,16.72152424,31.74777371,159.6499346,11.50363029,293.151306,-3.868067693,0
-12.69602494,-223.7728217,53.21413457,3.859968936,4.187202949,623.1276697,-254.7820975,13.76169905,52705.22084,23.17520412,13.03389945,7.515758177,5784.765141,115.5063205,23.2376865,54.14659201,242.4556132,11.81926587,276.3861706,-6.194072222,0
-16.31233784,-312.8894329,10.43900882,5.709741437,5.212851904,692.1300863,-373.0469787,18.39493939,55193.15842,36.45153128,11.32419703,2.365874001,6614.837465,193.737514,3.144300431,39.73810859,148.7112561,9.867488616,182.898426,-5.026927752,1
-14.12852974,-323.098388,37.88452632,3.457659736,3.840556853,891.0671328,-312.653179,16.82202589,67163.74617,36.48704374,10.71386275,3.382309049,6386.320196,148.5329388,18.49097672,18.48936604,253.7811084,8.108486003,252.9567267,-4.63758949,0
-14.49657127,-129.0243492,55.14596873,5.145438686,5.07951296,625.4475393,-201.4143384,21.54693296,52005.4272,32.10768663,11.55405058,3.377318335,5931.5127,127.9508888,18.60981756,28.49727735,223.4293101,11.03168856,224.2337446,-5.747794185,0
-12.35109109,-177.0984336,71.19163596,4.059151083,6.465008295,452.1139897,-347.0006942,17.11758725,88216.38577,31.4196299,8.83806896,5.80181632,5692.428046,90.53319744,21.56094878,41.79810827,240.21481,12.53695612,209.9506981,-5.408544036,0
-13.63613734,-234.0884819,43.56688963,4.224996977,7.150643096,937.0094756,-399.5772266,11.07662957,58230.70544,25.59289041,9.393765201,4.340037345,4746.93242,140.2455226,23.89388922,32.93886224,234.2543387,10.42248454,197.4555562,-4.87856021,0
-11.03642737,-268.9934241,49.51939257,2.328963112,6.35824029,642.5558653,-326.6485203,25.55284151,74240.82851,23.63750284,11.52911591,2.623928666,6016.718461,124.5685807,24.74611515,39.35886432,183.3915265,12.64171068,264.4558904,-4.573531822,0
-14.81221728,-204.838085,29.11456135,5.098050577,5.512460434,1132.241902,-391.556322,18.5577796,53502.06949,26.42773439,12.33448525,3.619471968,4175.610165,127.0379796,16.95993961,26.77816926,240.8090407,8.572301191,300.4500424,-4.675385991,0
-18.04745567,-348.5615149,43.3999088,5.776524596,4.69105696,890.159095,-398.1135955,22.73840688,38350.73923,35.27779444,10.00507633,1.391657663,5615.472115,135.1720708,9.400925261,34.11672544,239.2233739,11.44268478,239.7889182,-3.593093242,1
-14.28086501,-205.9417536,67.66049426,7.41398351,3.763040326,544.4095109,-313.4375198,19.8502547,91187.67443,26.33742956,12.90000703,5.761101698,5968.045246,91.62115011,20.92802925,63.89641437,223.8106309,9.372042971,260.1526644,-5.776640524,0
-14.86262554,-309.7158012,49.01782601,6.638939477,5.782381202,1087.02864,-354.034616,15.78853954,20640.08778,22.45790256,12.96892558,2.807288017,4477.08394,130.6445173,13.05864706,33.40676017,177.270932,9.22744536,180.8423894,-5.664831212,1
-10.98804303,-244.5705029,51.31178892,5.909046965,3.499576775,526.2826697,-431.3445889,14.16922396,80650.23472,28.63712452,16.11863598,4.776377936,3967.996087,87.84655278,,44.10391455,145.2754904,9.688033794,178.8569855,-5.363974407,0
-10.96814824,-246.1378003,39.06530865,5.983059469,3.401442592,1013.479063,-87.82767801,12.66589503,13175.60018,33.25830587,13.41156625,5.114823948,5163.537817,197.6024693,18.99291974,48.71492162,228.510524,8.706452958,243.7017877,-6.604517176,0
-15.5211234,-306.7565526,24.1229985,6.964056965,3.439836854,,-227.062547,7.68647941,28381.04486,29.68672658,15.35597052,5.933568623,5052.487664,176.0474378,21.81431258,50.61332401,232.2894167,11.33749196,274.06482,-5.032116574,0
,-323.3880361,40.76041429,4.872801654,6.250519342,613.5709205,-403.9955931,28.2976468,13003.98852,31.31094397,16.52250859,7.281024935,5362.808273,160.7168244,22.92874362,36.84202373,164.9011067,11.59966549,271.2674195,-6.228737841,1
